id,student_id,時間點,學習時間（分鐘）
38392,2198,2021-11-07 04:19:39.107775,127
38393,2198,2021-11-22 09:37:42.126931,154
38394,2198,2021-11-02 19:20:18.169543,142
38395,2198,2021-11-13 01:47:14.573451,137
38396,2198,2021-11-20 17:03:25.002439,142
38397,2198,2021-11-01 01:20:00.155374,117
38398,2198,2021-11-20 17:15:24.781107,139
38399,2198,2021-11-02 17:41:46.165366,194
38400,2198,2021-10-31 23:15:48.272494,126
38401,2198,2021-11-12 21:08:36.920538,124
38402,2198,2021-11-18 02:43:59.082776,153
38403,2198,2021-11-01 23:25:10.794840,114
38404,2199,2021-11-06 23:23:36.472459,150
38405,2199,2021-11-07 00:51:43.396747,142
38406,2199,2021-11-12 08:54:42.952884,177
38407,2199,2021-11-02 09:05:59.529805,167
38408,2199,2021-11-06 04:45:27.780514,107
38409,2199,2021-10-27 21:09:53.628831,155
38410,2199,2021-11-04 09:05:39.818011,111
38411,2199,2021-10-31 13:36:34.767554,166
38412,2199,2021-11-04 11:49:22.276770,140
38413,2199,2021-11-13 06:21:38.382199,158
38414,2199,2021-11-13 22:11:58.143450,108
38415,2199,2021-11-18 06:20:26.089961,97
38416,2199,2021-11-01 23:22:50.599832,98
38417,2200,2021-11-10 09:07:44.161801,176
38418,2200,2021-11-20 01:13:12.458960,103
38419,2200,2021-11-06 06:50:03.252718,164
38420,2200,2021-11-28 04:10:26.727019,129
38421,2200,2021-11-16 04:20:54.351647,156
38422,2200,2021-11-02 18:46:14.654540,56
38423,2200,2021-11-05 00:47:39.541100,169
38424,2200,2021-11-24 12:04:15.185265,106
38425,2200,2021-11-04 11:02:11.342917,160
38426,2200,2021-11-04 05:00:42.064744,157
38427,2200,2021-11-10 20:30:16.768668,94
38428,2200,2021-11-05 03:43:37.172911,129
38429,2200,2021-11-14 08:55:44.222582,101
38430,2200,2021-11-25 17:46:46.770896,127
38431,2200,2021-11-27 11:11:05.297144,131
38432,2200,2021-11-02 11:12:23.633357,158
38433,2200,2021-11-07 16:10:48.578227,139
38434,2200,2021-11-06 10:16:43.929945,124
38435,2201,2021-11-01 21:59:09.989979,190
38436,2201,2021-11-08 23:41:56.674374,143
38437,2201,2021-10-29 08:49:09.737697,88
38438,2201,2021-11-06 13:53:34.669169,166
38439,2201,2021-11-04 20:29:08.805977,145
38440,2201,2021-10-29 22:14:34.200492,162
38441,2201,2021-11-19 15:27:40.602647,127
38442,2201,2021-11-17 03:09:58.759623,165
38443,2201,2021-11-25 05:43:50.852307,118
38444,2201,2021-11-11 17:38:51.109468,96
38445,2201,2021-11-05 18:54:57.144995,184
38446,2201,2021-11-06 06:22:53.030617,176
38447,2201,2021-11-15 07:00:51.350172,132
38448,2201,2021-11-15 16:53:22.513116,157
38449,2202,2021-11-22 10:38:12.772000,123
38450,2202,2021-11-19 01:55:46.204940,115
38451,2202,2021-10-28 20:06:31.646218,101
38452,2202,2021-11-02 19:20:13.915054,154
38453,2202,2021-11-01 22:21:27.074183,141
38454,2202,2021-10-29 00:45:42.828534,153
38455,2202,2021-11-21 18:40:04.705624,187
38456,2202,2021-11-21 01:58:51.387817,126
38457,2202,2021-11-19 12:09:25.177226,136
38458,2202,2021-11-16 09:05:03.358265,182
38459,2202,2021-11-10 20:37:47.758573,133
38460,2202,2021-11-04 07:42:52.791864,116
38461,2202,2021-11-23 09:07:03.831860,149
38462,2202,2021-11-25 03:56:48.852540,191
38463,2202,2021-11-01 01:28:22.381333,133
38464,2202,2021-11-01 17:39:47.265229,181
38465,2203,2021-11-17 20:02:12.340051,134
38466,2203,2021-11-02 13:54:09.381742,104
38467,2203,2021-11-06 06:34:56.390066,167
38468,2203,2021-11-09 16:50:28.812021,115
38469,2203,2021-11-08 12:51:14.936145,141
38470,2203,2021-11-26 02:35:50.691386,185
38471,2203,2021-11-12 22:28:37.226155,110
38472,2203,2021-11-22 18:53:11.335518,128
38473,2203,2021-11-20 14:23:23.551109,134
38474,2203,2021-11-04 05:53:49.382371,171
38475,2203,2021-11-18 06:13:19.334318,206
38476,2204,2021-11-22 21:46:04.568938,109
38477,2204,2021-11-05 03:24:50.612647,164
38478,2204,2021-10-31 18:14:27.446999,127
38479,2204,2021-11-04 12:44:56.366835,140
38480,2204,2021-11-24 17:47:45.041328,163
38481,2205,2021-11-16 00:12:55.849632,129
38482,2205,2021-11-30 10:53:02.297619,117
38483,2205,2021-11-15 14:33:23.886338,158
38484,2205,2021-11-18 01:51:39.638856,93
38485,2205,2021-11-17 18:08:08.327450,101
38486,2205,2021-11-20 05:19:18.475236,160
38487,2205,2021-11-27 08:27:01.390303,163
38488,2205,2021-11-04 11:23:03.642034,129
38489,2205,2021-11-17 22:48:20.313872,166
38490,2205,2021-11-04 17:32:08.824076,141
38491,2205,2021-11-11 22:46:36.267172,117
38492,2205,2021-11-05 20:11:39.032300,111
38493,2205,2021-11-26 10:42:11.338680,144
38494,2205,2021-11-20 10:05:14.758145,214
38495,2206,2021-11-07 13:25:45.881106,155
38496,2206,2021-11-25 03:04:12.209711,150
38497,2206,2021-11-08 19:52:02.375827,127
38498,2206,2021-11-23 23:14:17.959682,170
38499,2206,2021-11-24 17:32:07.155428,155
38500,2206,2021-11-02 05:43:29.395419,153
38501,2206,2021-11-05 22:47:55.010904,142
38502,2206,2021-11-21 20:36:02.363841,125
38503,2206,2021-11-21 07:26:06.637150,173
38504,2206,2021-11-09 23:52:59.825738,163
38505,2206,2021-11-05 23:42:17.858991,138
38506,2206,2021-11-08 07:47:10.824331,125
38507,2207,2021-11-12 01:51:55.348799,123
38508,2207,2021-11-12 01:49:05.456262,189
38509,2207,2021-10-30 04:10:24.178255,109
38510,2207,2021-10-31 18:58:26.559992,168
38511,2207,2021-11-05 01:38:57.075737,139
38512,2207,2021-10-29 07:26:49.090783,128
38513,2207,2021-11-04 04:12:44.838907,170
38514,2207,2021-11-12 01:19:35.148666,128
38515,2207,2021-11-18 12:41:16.033658,93
38516,2207,2021-11-09 22:59:28.766857,143
38517,2207,2021-11-20 00:54:23.996550,194
38518,2207,2021-11-10 08:51:39.016921,153
38519,2207,2021-10-25 02:27:43.023980,128
38520,2207,2021-11-09 05:06:24.404595,144
38521,2207,2021-10-25 17:41:54.098779,152
38522,2208,2021-11-01 07:24:50.917200,139
38523,2208,2021-11-01 04:02:56.954323,108
38524,2208,2021-11-23 12:46:00.282086,156
38525,2208,2021-11-20 19:48:10.390261,119
38526,2208,2021-11-09 05:33:56.893713,106
38527,2208,2021-11-25 11:50:35.983907,112
38528,2208,2021-11-18 20:26:09.405707,154
38529,2208,2021-11-18 19:15:11.122598,181
38530,2208,2021-11-25 08:47:54.761172,175
38531,2208,2021-11-16 00:02:41.573144,72
38532,2208,2021-10-31 18:10:45.901808,141
38533,2208,2021-11-06 01:55:59.028868,104
38534,2208,2021-11-28 07:37:26.192822,143
38535,2208,2021-11-29 13:31:07.677505,125
38536,2208,2021-11-01 01:29:54.257254,102
38537,2208,2021-11-04 08:59:53.105362,195
38538,2208,2021-11-03 22:50:52.966066,162
38539,2208,2021-11-15 16:03:26.484239,93
38540,2209,2021-11-14 05:31:23.859557,124
38541,2209,2021-10-31 11:25:37.645650,165
38542,2209,2021-11-14 20:06:26.391613,138
38543,2209,2021-11-18 08:45:21.464690,127
38544,2209,2021-11-06 13:29:26.946050,168
38545,2209,2021-11-25 19:35:01.866242,141
38546,2209,2021-11-01 06:14:48.877370,149
38547,2209,2021-11-08 19:40:41.715092,147
38548,2209,2021-10-28 21:33:04.198404,144
38549,2209,2021-10-28 00:23:03.395990,157
38550,2209,2021-11-25 03:57:54.941551,143
38551,2209,2021-10-28 10:27:26.421105,104
38552,2209,2021-11-23 02:24:37.471522,162
38553,2209,2021-11-13 03:18:02.883641,150
38554,2209,2021-11-25 18:10:21.342010,149
38555,2209,2021-11-08 23:09:46.497037,165
38556,2209,2021-11-25 09:09:36.404277,114
38557,2209,2021-11-05 18:38:04.504655,165
38558,2209,2021-11-02 04:03:07.473780,139
38559,2210,2021-11-14 04:03:10.621577,141
38560,2210,2021-11-20 02:30:45.451240,211
38561,2210,2021-11-08 09:48:01.381984,174
38562,2210,2021-10-28 21:06:52.368084,84
38563,2210,2021-11-13 20:53:10.844613,128
38564,2210,2021-11-09 23:09:46.145625,91
38565,2210,2021-11-10 00:52:28.608197,176
38566,2210,2021-11-25 12:39:58.424780,141
38567,2210,2021-11-03 04:51:26.336296,89
38568,2210,2021-11-26 11:39:21.251077,69
38569,2210,2021-11-13 05:36:46.723317,184
38570,2210,2021-11-10 17:22:04.218560,141
38571,2210,2021-11-11 16:41:15.661344,144
38572,2211,2021-11-17 04:00:52.603972,93
38573,2211,2021-11-14 17:10:57.264844,142
38574,2211,2021-11-24 11:00:39.424653,107
38575,2211,2021-11-09 00:00:04.488497,149
38576,2211,2021-11-18 04:47:21.434435,132
38577,2211,2021-11-17 02:56:48.611392,202
38578,2211,2021-11-28 00:16:30.413478,142
38579,2211,2021-11-28 01:48:00.770484,80
38580,2211,2021-11-03 06:36:58.626288,158
38581,2211,2021-11-05 17:22:05.920791,116
38582,2211,2021-11-25 07:01:01.266633,122
38583,2211,2021-11-04 14:18:51.788404,92
38584,2211,2021-11-16 00:02:13.240412,163
38585,2211,2021-11-02 07:36:44.123970,83
38586,2211,2021-11-30 03:05:24.346525,171
38587,2211,2021-11-07 06:05:45.220724,178
38588,2211,2021-11-28 15:37:01.791855,129
38589,2211,2021-11-19 21:59:47.949079,106
38590,2211,2021-11-10 00:31:20.912132,122
38591,2211,2021-11-08 22:01:17.639849,131
38592,2211,2021-11-11 04:30:19.518652,188
38593,2211,2021-11-17 03:37:53.495551,167
38594,2211,2021-11-16 23:49:37.420985,101
38595,2211,2021-11-30 06:06:41.565830,158
38596,2211,2021-11-10 20:15:17.068018,129
38597,2212,2021-10-28 15:00:14.066447,114
38598,2212,2021-11-07 04:40:01.825097,143
38599,2212,2021-10-28 15:23:57.586402,168
38600,2212,2021-11-03 12:39:13.503795,176
38601,2212,2021-11-24 01:46:26.607436,131
38602,2212,2021-11-16 22:19:42.102078,114
38603,2212,2021-11-09 23:01:33.626751,136
38604,2212,2021-10-31 04:59:52.330521,196
38605,2212,2021-11-22 03:45:20.426438,207
38606,2212,2021-10-30 03:01:04.158386,133
38607,2212,2021-11-23 13:23:50.479985,107
38608,2212,2021-11-03 09:03:29.532692,172
38609,2212,2021-10-31 17:28:18.920111,185
38610,2212,2021-10-30 06:26:50.819149,168
38611,2212,2021-11-14 15:54:59.489694,112
38612,2212,2021-10-29 03:25:36.321314,157
38613,2212,2021-11-01 21:59:43.218747,217
38614,2212,2021-10-27 09:40:31.611369,82
38615,2212,2021-11-02 06:48:08.089848,147
38616,2212,2021-10-29 15:25:23.363629,145
38617,2212,2021-10-28 12:20:51.746462,116
38618,2212,2021-10-30 16:32:33.627237,178
38619,2212,2021-11-02 17:59:55.755941,180
38620,2212,2021-10-27 03:07:12.393507,157
38621,2212,2021-11-11 19:13:28.436583,121
38622,2213,2021-11-21 06:27:57.290105,124
38623,2213,2021-10-31 14:03:08.607566,58
38624,2213,2021-11-17 11:56:12.227263,109
38625,2213,2021-11-21 13:39:01.754080,80
38626,2213,2021-11-20 13:55:47.941463,176
38627,2213,2021-11-26 04:53:06.545059,134
38628,2213,2021-11-22 15:56:58.461310,88
38629,2214,2021-11-05 02:32:47.428144,128
38630,2214,2021-10-26 22:41:37.719589,125
38631,2214,2021-10-31 00:28:47.729553,143
38632,2214,2021-11-24 23:47:45.721579,196
38633,2214,2021-11-09 04:42:38.505085,112
38634,2214,2021-10-31 01:15:53.246474,136
38635,2214,2021-11-03 10:22:49.770303,148
38636,2214,2021-11-01 00:06:33.104073,120
38637,2214,2021-11-02 22:48:56.525335,190
38638,2214,2021-10-27 14:06:39.630987,153
38639,2214,2021-11-20 15:51:23.404122,167
38640,2214,2021-10-28 06:09:27.198510,125
38641,2215,2021-11-06 02:36:32.217534,121
38642,2215,2021-11-15 15:29:27.902521,162
38643,2215,2021-11-12 02:32:41.518650,108
38644,2215,2021-11-13 10:08:19.962817,175
38645,2215,2021-10-31 10:35:14.697144,159
38646,2215,2021-10-30 18:16:38.195098,134
38647,2215,2021-11-01 10:42:44.102428,158
38648,2215,2021-11-16 04:24:42.060792,138
38649,2215,2021-11-21 06:42:36.131142,153
38650,2215,2021-11-02 08:06:01.398372,163
38651,2215,2021-11-15 17:04:15.301679,158
38652,2215,2021-11-06 09:56:07.636881,133
38653,2215,2021-11-01 11:26:14.049801,146
38654,2215,2021-11-11 17:02:28.216943,105
38655,2215,2021-11-15 04:52:29.933235,155
38656,2215,2021-11-11 01:17:29.961860,168
38657,2215,2021-11-12 12:38:59.586676,152
38658,2215,2021-11-19 07:08:45.828140,172
38659,2215,2021-11-04 02:48:35.289562,186
38660,2215,2021-10-28 00:10:52.917076,153
38661,2215,2021-11-22 10:10:59.871679,120
38662,2215,2021-10-30 14:52:34.647704,95
38663,2215,2021-11-14 19:16:18.621297,148
38664,2215,2021-11-09 02:18:28.872931,155
38665,2215,2021-10-28 02:35:36.997640,110
38666,2215,2021-11-11 01:24:27.136499,115
38667,2215,2021-11-24 00:40:28.370870,163
38668,2215,2021-11-12 13:35:21.818314,156
38669,2215,2021-10-26 00:37:36.062147,151
38670,2215,2021-11-03 12:41:21.439601,111
38671,2216,2021-11-03 05:40:53.489398,90
38672,2216,2021-11-12 22:03:42.554450,161
38673,2216,2021-11-06 07:17:16.536643,186
38674,2216,2021-11-24 15:46:45.692216,87
38675,2216,2021-11-19 06:14:32.945748,133
38676,2216,2021-11-08 22:13:31.667399,183
38677,2216,2021-11-07 09:45:55.154115,138
38678,2216,2021-11-27 12:01:39.153708,164
38679,2216,2021-10-30 19:44:18.897105,123
38680,2216,2021-11-14 04:30:02.826454,164
38681,2216,2021-11-01 12:13:28.717871,135
38682,2216,2021-11-25 01:40:11.337926,192
38683,2216,2021-10-30 21:04:56.445253,138
38684,2216,2021-10-31 09:11:06.361545,161
38685,2216,2021-11-02 08:08:22.876695,112
38686,2216,2021-11-11 16:53:30.505867,79
38687,2216,2021-10-30 01:15:56.417799,109
38688,2216,2021-11-13 08:34:12.701170,146
38689,2216,2021-11-23 04:24:20.333455,173
38690,2216,2021-11-13 20:45:15.843569,187
38691,2216,2021-11-03 13:31:56.113568,184
38692,2217,2021-11-23 14:52:30.603306,143
38693,2217,2021-11-09 02:20:38.232609,157
38694,2217,2021-11-26 22:10:24.725612,133
38695,2217,2021-11-09 11:36:52.558014,129
38696,2217,2021-11-27 14:34:57.615459,164
38697,2217,2021-11-05 21:53:18.489998,77
38698,2217,2021-11-28 08:54:34.739953,164
38699,2217,2021-11-28 08:39:43.157470,175
38700,2217,2021-11-28 23:47:36.073318,151
38701,2217,2021-11-24 17:23:30.271664,143
38702,2217,2021-11-14 18:42:28.731420,135
38703,2217,2021-11-09 09:51:12.341276,101
38704,2217,2021-11-03 08:40:27.361532,127
38705,2217,2021-11-09 08:29:43.942230,152
38706,2217,2021-11-26 18:08:46.850387,152
38707,2217,2021-11-12 11:24:15.410936,122
38708,2217,2021-11-24 04:36:24.118923,158
38709,2217,2021-11-24 01:13:02.715788,129
38710,2217,2021-11-09 05:00:58.959368,170
38711,2217,2021-11-05 02:30:00.891130,83
38712,2217,2021-11-12 17:05:57.894806,156
38713,2217,2021-11-20 10:50:08.115810,137
38714,2218,2021-11-07 08:01:16.426868,106
38715,2218,2021-11-23 00:27:25.199980,128
38716,2218,2021-11-12 19:42:33.224000,178
38717,2218,2021-11-10 13:26:00.530261,85
38718,2218,2021-11-08 06:51:51.992530,179
38719,2218,2021-11-24 00:23:17.588445,116
38720,2218,2021-11-06 08:47:50.323921,162
38721,2218,2021-11-16 12:35:27.528413,146
38722,2218,2021-11-14 05:11:14.529550,171
38723,2218,2021-11-19 02:47:39.017381,201
38724,2218,2021-11-27 22:18:14.985000,135
38725,2218,2021-11-29 04:18:06.328071,95
38726,2218,2021-10-30 16:23:58.868103,132
38727,2218,2021-11-01 15:49:58.718775,146
38728,2218,2021-11-14 21:48:54.636536,102
38729,2218,2021-11-07 08:30:11.174879,180
38730,2218,2021-11-10 12:10:21.114911,104
38731,2218,2021-11-25 11:10:34.097766,199
38732,2218,2021-11-03 06:41:13.904951,107
38733,2218,2021-11-20 18:32:45.327267,150
38734,2218,2021-11-23 03:26:51.888289,128
38735,2218,2021-11-21 17:00:33.536241,83
38736,2218,2021-11-25 03:40:02.191151,158
38737,2218,2021-11-15 19:54:22.624881,123
38738,2218,2021-11-06 03:06:19.295327,163
38739,2218,2021-11-16 00:59:56.165611,134
38740,2218,2021-11-05 22:45:34.351611,134
38741,2219,2021-11-21 13:20:04.905903,128
38742,2219,2021-11-19 18:20:31.154137,108
38743,2219,2021-11-14 09:36:12.657925,133
38744,2219,2021-11-21 14:29:13.056514,145
38745,2219,2021-11-17 18:36:28.961202,179
38746,2220,2021-10-26 11:36:04.891713,178
38747,2220,2021-10-29 17:49:12.645540,135
38748,2220,2021-11-12 03:41:55.141674,149
38749,2220,2021-10-26 20:28:02.845803,83
38750,2220,2021-11-03 20:21:23.797607,106
38751,2220,2021-11-07 03:38:11.030776,124
38752,2220,2021-10-28 22:26:56.862269,118
38753,2220,2021-11-02 03:11:14.196301,163
38754,2220,2021-11-14 20:01:23.276413,166
38755,2220,2021-10-28 16:18:01.093137,127
38756,2220,2021-11-08 03:52:41.217541,138
38757,2220,2021-11-20 11:23:59.617784,174
38758,2220,2021-10-31 00:25:55.449013,151
38759,2220,2021-10-26 15:43:27.183139,207
38760,2220,2021-11-19 16:28:14.915627,164
38761,2220,2021-10-31 20:40:27.769583,124
38762,2220,2021-11-05 05:13:40.268016,120
38763,2220,2021-11-16 08:37:25.094125,177
38764,2220,2021-11-18 11:47:27.842558,134
38765,2220,2021-11-08 16:24:09.829756,118
38766,2220,2021-11-10 13:53:55.246342,152
38767,2220,2021-10-27 06:36:43.234607,114
38768,2220,2021-11-19 00:30:44.085775,70
38769,2220,2021-11-22 13:00:13.243734,78
38770,2220,2021-10-26 10:38:20.568411,164
38771,2220,2021-11-14 23:56:56.689682,120
38772,2221,2021-11-14 02:58:30.092654,172
38773,2221,2021-11-01 03:18:09.026820,133
38774,2221,2021-11-29 10:03:53.708372,118
38775,2221,2021-11-12 16:13:07.016149,111
38776,2221,2021-11-21 08:23:53.179151,158
38777,2221,2021-11-25 07:28:14.015752,169
38778,2221,2021-11-05 08:58:55.325761,196
38779,2221,2021-11-09 00:21:30.429337,126
38780,2221,2021-11-22 07:51:58.605414,155
38781,2221,2021-11-22 05:38:10.323367,92
38782,2221,2021-11-26 12:53:37.941070,127
38783,2221,2021-11-21 12:10:57.817055,110
38784,2221,2021-11-23 21:30:27.554775,151
38785,2221,2021-11-29 04:36:42.671319,116
38786,2221,2021-11-19 19:06:43.568000,103
38787,2221,2021-11-20 06:59:45.950851,167
38788,2221,2021-11-10 13:06:14.374959,135
38789,2221,2021-11-25 00:55:22.317988,215
38790,2221,2021-11-16 00:24:05.633825,152
38791,2221,2021-11-05 02:06:04.977842,86
38792,2222,2021-11-01 17:00:27.559938,153
38793,2222,2021-10-31 16:44:26.592386,184
38794,2222,2021-11-28 03:28:36.712549,166
38795,2222,2021-11-25 23:00:16.868072,91
38796,2222,2021-11-24 13:00:46.986400,145
38797,2222,2021-11-05 13:30:51.521998,107
38798,2222,2021-11-22 13:06:09.677800,119
38799,2222,2021-11-07 07:20:12.797925,172
38800,2222,2021-10-31 01:49:29.881524,145
38801,2222,2021-11-03 11:53:02.149239,139
38802,2222,2021-11-08 06:33:16.914252,122
38803,2222,2021-11-16 09:35:56.509084,206
38804,2222,2021-11-01 01:02:22.029143,132
38805,2222,2021-11-25 20:54:34.900929,136
38806,2222,2021-11-20 07:32:14.642087,114
38807,2222,2021-11-29 02:11:43.343727,128
38808,2222,2021-11-07 22:07:26.070263,193
38809,2222,2021-11-04 18:58:26.454058,125
38810,2222,2021-11-04 00:53:51.490913,126
38811,2222,2021-11-25 16:35:18.632740,182
38812,2222,2021-11-15 03:01:52.604155,148
38813,2222,2021-11-02 05:21:35.064594,136
38814,2222,2021-11-01 01:04:46.096433,129
38815,2222,2021-11-16 17:34:07.360010,158
38816,2222,2021-11-16 16:56:22.510234,154
38817,2223,2021-11-15 08:01:24.858994,124
38818,2223,2021-11-10 17:30:06.398925,157
38819,2223,2021-11-18 16:11:39.424430,72
38820,2223,2021-11-11 04:31:13.577047,157
38821,2223,2021-10-24 02:13:45.909353,168
38822,2223,2021-11-07 23:29:51.059152,105
38823,2223,2021-11-13 06:50:02.966983,176
38824,2223,2021-11-19 14:41:24.680341,100
38825,2223,2021-11-01 09:59:41.595244,172
38826,2223,2021-11-20 03:59:55.171885,146
38827,2223,2021-11-11 04:12:49.588481,78
38828,2223,2021-11-09 12:07:06.421570,180
38829,2223,2021-10-25 15:33:03.072423,158
38830,2223,2021-10-24 00:09:04.137458,131
38831,2223,2021-10-26 00:25:08.538633,136
38832,2223,2021-10-29 20:54:46.314650,156
38833,2223,2021-11-02 00:42:51.708083,176
38834,2223,2021-11-08 02:12:13.886895,81
38835,2223,2021-11-19 13:48:38.781508,181
38836,2223,2021-11-19 02:00:31.601661,116
38837,2223,2021-10-26 21:10:20.168603,151
38838,2223,2021-11-18 21:51:17.137779,115
38839,2223,2021-11-08 15:14:52.567140,163
38840,2224,2021-11-01 08:28:54.566794,127
38841,2224,2021-11-11 20:46:05.765125,95
38842,2224,2021-11-09 13:40:01.565225,149
38843,2224,2021-11-28 18:57:44.657840,167
38844,2224,2021-11-08 05:50:14.881236,100
38845,2224,2021-11-06 11:32:12.002160,131
38846,2224,2021-11-20 11:59:07.499369,123
38847,2224,2021-11-25 05:02:38.376170,88
38848,2224,2021-11-16 11:36:28.246848,82
38849,2224,2021-11-05 10:30:16.533890,122
38850,2224,2021-11-23 08:23:20.201884,157
38851,2224,2021-11-17 18:57:29.869983,120
38852,2224,2021-11-18 08:39:03.360818,157
38853,2224,2021-10-31 07:31:05.562554,132
38854,2224,2021-11-24 10:59:03.113142,73
38855,2224,2021-11-21 03:36:46.520746,146
38856,2224,2021-11-24 22:08:09.532396,138
38857,2224,2021-11-06 08:21:13.571480,138
38858,2224,2021-11-14 02:28:03.809656,88
38859,2224,2021-11-09 07:11:41.570066,150
38860,2224,2021-11-20 20:27:59.697132,97
38861,2224,2021-11-09 11:57:57.000994,130
38862,2224,2021-11-04 08:27:32.759211,104
38863,2225,2021-11-01 10:37:18.721050,138
38864,2225,2021-11-20 22:39:28.044244,107
38865,2225,2021-11-18 10:41:38.748759,134
38866,2225,2021-11-22 17:52:13.507953,219
38867,2225,2021-11-22 09:37:36.075267,190
38868,2225,2021-11-15 23:44:30.579706,101
38869,2225,2021-11-17 05:47:22.498719,149
38870,2225,2021-11-02 18:17:33.708328,178
38871,2226,2021-11-22 12:41:38.155096,138
38872,2226,2021-11-25 23:10:11.731453,151
38873,2226,2021-11-13 17:14:38.320393,142
38874,2226,2021-11-20 08:19:43.921080,176
38875,2226,2021-11-08 04:38:21.014404,163
38876,2226,2021-11-10 21:17:53.567258,119
38877,2226,2021-11-19 12:34:17.466246,104
38878,2226,2021-11-27 22:04:07.416038,106
38879,2226,2021-11-15 17:46:23.120944,139
38880,2226,2021-11-16 00:48:09.112383,168
38881,2226,2021-11-14 19:36:55.709129,125
38882,2226,2021-11-13 20:11:50.526010,165
38883,2226,2021-11-04 22:37:15.014808,129
38884,2226,2021-11-12 19:57:41.946913,102
38885,2226,2021-11-15 12:48:33.747755,130
38886,2226,2021-11-17 11:52:42.240690,88
38887,2226,2021-11-05 02:19:47.973969,124
38888,2226,2021-11-07 11:42:06.624718,170
38889,2226,2021-11-25 18:47:02.163980,134
38890,2227,2021-11-22 20:54:12.688755,129
38891,2227,2021-11-17 07:24:05.445905,135
38892,2227,2021-11-24 06:02:03.502430,111
38893,2227,2021-11-07 09:01:44.573009,135
38894,2227,2021-11-12 02:10:41.452498,124
38895,2227,2021-11-23 12:28:21.145236,163
38896,2227,2021-10-31 16:13:40.056872,146
38897,2227,2021-10-27 15:24:01.106892,147
38898,2227,2021-10-27 07:05:39.167469,129
38899,2227,2021-11-20 22:01:19.150752,105
38900,2227,2021-11-02 00:20:09.756659,129
38901,2227,2021-11-15 22:50:21.660093,148
38902,2227,2021-11-11 12:02:30.425274,124
38903,2227,2021-11-10 02:28:42.326169,137
38904,2227,2021-11-15 13:09:00.753669,167
38905,2227,2021-11-12 08:30:07.387932,141
38906,2228,2021-11-16 15:25:25.030410,112
38907,2228,2021-11-05 14:36:20.739302,108
38908,2228,2021-11-15 03:08:23.731714,154
38909,2228,2021-10-28 23:55:41.042179,165
38910,2228,2021-11-06 01:41:18.482929,155
38911,2228,2021-11-01 00:27:24.142322,178
38912,2228,2021-11-11 11:01:47.229131,87
38913,2228,2021-11-04 03:27:27.449713,108
38914,2228,2021-11-08 06:46:20.265494,165
38915,2228,2021-11-06 09:04:13.119430,159
38916,2228,2021-11-10 03:20:36.018934,140
38917,2228,2021-11-21 04:27:54.624950,161
38918,2228,2021-11-21 04:57:57.394177,150
38919,2228,2021-11-12 08:51:20.497456,164
38920,2228,2021-10-26 21:28:44.157684,132
38921,2228,2021-11-12 21:54:23.152677,167
38922,2228,2021-10-31 20:09:09.399528,167
38923,2228,2021-10-26 03:07:36.383696,83
38924,2228,2021-11-10 16:04:05.682777,136
38925,2228,2021-11-17 01:41:33.014469,119
38926,2228,2021-11-12 01:16:20.808567,121
38927,2228,2021-11-22 16:17:17.045520,136
38928,2228,2021-10-25 19:40:47.334604,139
38929,2228,2021-11-22 04:59:51.000644,123
38930,2228,2021-11-12 12:40:57.257831,118
38931,2228,2021-11-18 16:51:15.528255,171
38932,2228,2021-10-27 02:42:58.943485,118
38933,2228,2021-11-05 05:24:29.544881,87
38934,2228,2021-11-18 15:14:03.255089,108
38935,2228,2021-11-10 16:34:49.976018,176
38936,2229,2021-11-23 21:46:27.460299,147
38937,2229,2021-11-13 08:05:57.915789,132
38938,2229,2021-11-16 05:36:03.021152,128
38939,2229,2021-11-21 20:54:55.284554,79
38940,2229,2021-11-20 11:20:23.234436,148
38941,2229,2021-11-25 04:49:50.713325,142
38942,2229,2021-11-13 19:00:18.490598,204
38943,2229,2021-11-28 05:01:40.467711,191
38944,2229,2021-11-13 14:26:13.073385,146
38945,2229,2021-11-26 21:54:03.698651,130
38946,2229,2021-11-07 06:29:25.826728,168
38947,2229,2021-11-02 20:08:15.610130,139
38948,2229,2021-11-27 21:23:32.810947,216
38949,2229,2021-11-12 11:34:07.314821,142
38950,2229,2021-10-31 00:16:01.713260,140
38951,2229,2021-11-07 09:39:54.246157,122
38952,2229,2021-11-27 21:45:23.447590,113
38953,2229,2021-11-13 02:04:00.544563,121
38954,2229,2021-11-05 22:35:02.958148,183
38955,2229,2021-11-02 07:47:50.479859,113
38956,2229,2021-11-25 11:53:26.197438,93
38957,2229,2021-11-06 12:30:21.271074,113
38958,2229,2021-11-15 11:22:47.946894,136
38959,2229,2021-11-06 20:14:41.429770,118
38960,2229,2021-11-04 08:32:04.718273,108
38961,2229,2021-11-04 07:07:00.860506,155
38962,2229,2021-11-19 13:38:11.114638,121
38963,2229,2021-11-10 00:27:04.092011,87
38964,2230,2021-10-29 10:59:49.933053,128
38965,2230,2021-11-13 04:28:38.152331,174
38966,2230,2021-11-11 02:16:22.951395,218
38967,2230,2021-11-07 16:21:30.649108,135
38968,2230,2021-11-08 06:38:20.477623,198
38969,2230,2021-10-26 17:03:23.512482,186
38970,2230,2021-11-04 13:33:20.674851,128
38971,2230,2021-11-03 13:39:12.093491,121
38972,2230,2021-10-25 12:48:30.657110,103
38973,2230,2021-11-12 17:18:15.743937,170
